"SEX,""AGE"",""GEO"",""TIME"",""ISCED11"",""UNIT"",""Value"""
"Females,""From 25 to 54 years"",""Czechia"",""2015"",""Tertiary education (levels 5-8)"",""Percentage"",""78.1"""
"Females,""From 25 to 54 years"",""Czechia"",""2015"",""No response"",""Percentage"","":"""
"Females,""From 25 to 54 years"",""Czechia"",""2016"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""47.9"""
"Females,""From 25 to 54 years"",""Czechia"",""2016"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""81.0"""
"Females,""From 25 to 54 years"",""Czechia"",""2016"",""Tertiary education (levels 5-8)"",""Percentage"",""78.5"""
"Females,""From 25 to 54 years"",""Czechia"",""2016"",""No response"",""Percentage"","":"""
"Females,""From 25 to 54 years"",""Czechia"",""2017"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""53.8"""
"Females,""From 25 to 54 years"",""Czechia"",""2017"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""81.5"""
"Females,""From 25 to 54 years"",""Czechia"",""2017"",""Tertiary education (levels 5-8)"",""Percentage"",""79.2"""
"Females,""From 25 to 54 years"",""Czechia"",""2017"",""No response"",""Percentage"","":"""
"Females,""From 25 to 54 years"",""Czechia"",""2018"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""52.5"""
"Females,""From 25 to 54 years"",""Czechia"",""2018"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""82.4"""
"Females,""From 25 to 54 years"",""Czechia"",""2018"",""Tertiary education (levels 5-8)"",""Percentage"",""80.5"""
"Females,""From 25 to 54 years"",""Czechia"",""2018"",""No response"",""Percentage"",""100.0"""
"Females,""From 25 to 54 years"",""Czechia"",""2019"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""56.6"""
"Females,""From 25 to 54 years"",""Czechia"",""2019"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""82.5"""
"Females,""From 25 to 54 years"",""Czechia"",""2019"",""Tertiary education (levels 5-8)"",""Percentage"",""79.1"""
"Females,""From 25 to 54 years"",""Czechia"",""2019"",""No response"",""Percentage"","":"""
"Females,""From 25 to 54 years"",""Denmark"",""2011"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""60.7"""
"Females,""From 25 to 54 years"",""Denmark"",""2011"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""81.1"""
"Females,""From 25 to 54 years"",""Denmark"",""2011"",""Tertiary education (levels 5-8)"",""Percentage"",""87.4"""
"Females,""From 25 to 54 years"",""Denmark"",""2011"",""No response"",""Percentage"",""45.5"""
"Females,""From 25 to 54 years"",""Denmark"",""2012"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""61.4"""
"Females,""From 25 to 54 years"",""Denmark"",""2012"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""79.9"""
"Females,""From 25 to 54 years"",""Denmark"",""2012"",""Tertiary education (levels 5-8)"",""Percentage"",""87.6"""
"Females,""From 25 to 54 years"",""Denmark"",""2012"",""No response"",""Percentage"",""49.7"""
"Females,""From 25 to 54 years"",""Denmark"",""2013"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""59.5"""
"Females,""From 25 to 54 years"",""Denmark"",""2013"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""79.2"""
"Females,""From 25 to 54 years"",""Denmark"",""2013"",""Tertiary education (levels 5-8)"",""Percentage"",""87.9"""
"Females,""From 25 to 54 years"",""Denmark"",""2013"",""No response"",""Percentage"",""51.4"""
"Females,""From 25 to 54 years"",""Denmark"",""2014"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""55.1"""
"Females,""From 25 to 54 years"",""Denmark"",""2014"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""78.7"""
"Females,""From 25 to 54 years"",""Denmark"",""2014"",""Tertiary education (levels 5-8)"",""Percentage"",""86.6"""
"Females,""From 25 to 54 years"",""Denmark"",""2014"",""No response"",""Percentage"",""52.3"""
"Females,""From 25 to 54 years"",""Denmark"",""2015"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""52.7"""
"Females,""From 25 to 54 years"",""Denmark"",""2015"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""79.6"""
"Females,""From 25 to 54 years"",""Denmark"",""2015"",""Tertiary education (levels 5-8)"",""Percentage"",""86.1"""
"Females,""From 25 to 54 years"",""Denmark"",""2015"",""No response"",""Percentage"",""39.5"""
"Females,""From 25 to 54 years"",""Denmark"",""2016"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""52.5"""
"Females,""From 25 to 54 years"",""Denmark"",""2016"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""79.3"""
"Females,""From 25 to 54 years"",""Denmark"",""2016"",""Tertiary education (levels 5-8)"",""Percentage"",""85.9"""
"Females,""From 25 to 54 years"",""Denmark"",""2016"",""No response"",""Percentage"",""48.8"""
"Females,""From 25 to 54 years"",""Denmark"",""2017"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""50.2"""
"Females,""From 25 to 54 years"",""Denmark"",""2017"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""79.9"""
"Females,""From 25 to 54 years"",""Denmark"",""2017"",""Tertiary education (levels 5-8)"",""Percentage"",""86.2"""
"Females,""From 25 to 54 years"",""Denmark"",""2017"",""No response"",""Percentage"",""50.3"""
"Females,""From 25 to 54 years"",""Denmark"",""2018"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""53.4"""
"Females,""From 25 to 54 years"",""Denmark"",""2018"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""80.0"""
"Females,""From 25 to 54 years"",""Denmark"",""2018"",""Tertiary education (levels 5-8)"",""Percentage"",""86.4"""
"Females,""From 25 to 54 years"",""Denmark"",""2018"",""No response"",""Percentage"",""44.5"""
"Females,""From 25 to 54 years"",""Denmark"",""2019"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""51.6"""
"Females,""From 25 to 54 years"",""Denmark"",""2019"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""79.7"""
"Females,""From 25 to 54 years"",""Denmark"",""2019"",""Tertiary education (levels 5-8)"",""Percentage"",""87.4"""
"Females,""From 25 to 54 years"",""Denmark"",""2019"",""No response"",""Percentage"",""51.2"""
"Females,""From 25 to 54 years"",""Germany (until 1990 former territory of the FRG)"",""2011"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""54.3"""
"Females,""From 25 to 54 years"",""Germany (until 1990 former territory of the FRG)"",""2011"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""79.3"""
"Females,""From 25 to 54 years"",""Germany (until 1990 former territory of the FRG)"",""2011"",""Tertiary education (levels 5-8)"",""Percentage"",""87.5"""
"Females,""From 25 to 54 years"",""Germany (until 1990 former territory of the FRG)"",""2011"",""No response"",""Percentage"",""56.5"""
"Females,""From 25 to 54 years"",""Germany (until 1990 former territory of the FRG)"",""2012"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""55.0"""
"Females,""From 25 to 54 years"",""Germany (until 1990 former territory of the FRG)"",""2012"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""79.7"""
"Females,""From 25 to 54 years"",""Germany (until 1990 former territory of the FRG)"",""2012"",""Tertiary education (levels 5-8)"",""Percentage"",""87.2"""
"Females,""From 25 to 54 years"",""Germany (until 1990 former territory of the FRG)"",""2012"",""No response"",""Percentage"",""61.5"""
"Females,""From 25 to 54 years"",""Germany (until 1990 former territory of the FRG)"",""2013"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""55.1"""
"Females,""From 25 to 54 years"",""Germany (until 1990 former territory of the FRG)"",""2013"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""80.5"""
"Females,""From 25 to 54 years"",""Germany (until 1990 former territory of the FRG)"",""2013"",""Tertiary education (levels 5-8)"",""Percentage"",""86.7"""
"Females,""From 25 to 54 years"",""Germany (until 1990 former territory of the FRG)"",""2013"",""No response"",""Percentage"",""52.9"""
"Females,""From 25 to 54 years"",""Germany (until 1990 former territory of the FRG)"",""2014"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""54.1"""
"Females,""From 25 to 54 years"",""Germany (until 1990 former territory of the FRG)"",""2014"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""81.3"""
"Females,""From 25 to 54 years"",""Germany (until 1990 former territory of the FRG)"",""2014"",""Tertiary education (levels 5-8)"",""Percentage"",""86.5"""
"Females,""From 25 to 54 years"",""Germany (until 1990 former territory of the FRG)"",""2014"",""No response"",""Percentage"",""72.0"""
"Females,""From 25 to 54 years"",""Germany (until 1990 former territory of the FRG)"",""2015"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""54.8"""
"Females,""From 25 to 54 years"",""Germany (until 1990 former territory of the FRG)"",""2015"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""81.8"""
"Females,""From 25 to 54 years"",""Germany (until 1990 former territory of the FRG)"",""2015"",""Tertiary education (levels 5-8)"",""Percentage"",""86.4"""
"Females,""From 25 to 54 years"",""Germany (until 1990 former territory of the FRG)"",""2015"",""No response"",""Percentage"",""62.0"""
"Females,""From 25 to 54 years"",""Germany (until 1990 former territory of the FRG)"",""2016"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""54.4"""
"Females,""From 25 to 54 years"",""Germany (until 1990 former territory of the FRG)"",""2016"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""82.5"""
"Females,""From 25 to 54 years"",""Germany (until 1990 former territory of the FRG)"",""2016"",""Tertiary education (levels 5-8)"",""Percentage"",""86.9"""
"Females,""From 25 to 54 years"",""Germany (until 1990 former territory of the FRG)"",""2016"",""No response"",""Percentage"",""54.0"""
"Females,""From 25 to 54 years"",""Germany (until 1990 former territory of the FRG)"",""2017"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""54.6"""
"Females,""From 25 to 54 years"",""Germany (until 1990 former territory of the FRG)"",""2017"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""83.0"""
"Females,""From 25 to 54 years"",""Germany (until 1990 former territory of the FRG)"",""2017"",""Tertiary education (levels 5-8)"",""Percentage"",""86.7"""
"Females,""From 25 to 54 years"",""Germany (until 1990 former territory of the FRG)"",""2017"",""No response"",""Percentage"",""56.7"""
"Females,""From 25 to 54 years"",""Germany (until 1990 former territory of the FRG)"",""2018"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""55.2"""
"Females,""From 25 to 54 years"",""Germany (until 1990 former territory of the FRG)"",""2018"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""83.6"""
"Females,""From 25 to 54 years"",""Germany (until 1990 former territory of the FRG)"",""2018"",""Tertiary education (levels 5-8)"",""Percentage"",""87.0"""
"Females,""From 25 to 54 years"",""Germany (until 1990 former territory of the FRG)"",""2018"",""No response"",""Percentage"",""50.4"""
"Females,""From 25 to 54 years"",""Germany (until 1990 former territory of the FRG)"",""2019"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""55.9"""
"Females,""From 25 to 54 years"",""Germany (until 1990 former territory of the FRG)"",""2019"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""84.1"""
"Females,""From 25 to 54 years"",""Germany (until 1990 former territory of the FRG)"",""2019"",""Tertiary education (levels 5-8)"",""Percentage"",""87.4"""
"Females,""From 25 to 54 years"",""Germany (until 1990 former territory of the FRG)"",""2019"",""No response"",""Percentage"",""60.9"""
"Females,""From 25 to 54 years"",""Estonia"",""2011"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""50.9"""
"Females,""From 25 to 54 years"",""Estonia"",""2011"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""73.9"""
"Females,""From 25 to 54 years"",""Estonia"",""2011"",""Tertiary education (levels 5-8)"",""Percentage"",""79.6"""
"Females,""From 25 to 54 years"",""Estonia"",""2011"",""No response"",""Percentage"","":"""
"Females,""From 25 to 54 years"",""Estonia"",""2012"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""49.8"""
"Females,""From 25 to 54 years"",""Estonia"",""2012"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""73.6"""
"Females,""From 25 to 54 years"",""Estonia"",""2012"",""Tertiary education (levels 5-8)"",""Percentage"",""81.6"""
"Females,""From 25 to 54 years"",""Estonia"",""2012"",""No response"",""Percentage"","":"""
"Females,""From 25 to 54 years"",""Estonia"",""2013"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""56.3"""
"Females,""From 25 to 54 years"",""Estonia"",""2013"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""72.9"""
"Females,""From 25 to 54 years"",""Estonia"",""2013"",""Tertiary education (levels 5-8)"",""Percentage"",""81.6"""
"Females,""From 25 to 54 years"",""Estonia"",""2013"",""No response"",""Percentage"","":"""
"Females,""From 25 to 54 years"",""Estonia"",""2014"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""56.5"""
"Females,""From 25 to 54 years"",""Estonia"",""2014"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""72.3"""
"Females,""From 25 to 54 years"",""Estonia"",""2014"",""Tertiary education (levels 5-8)"",""Percentage"",""82.5"""
"Females,""From 25 to 54 years"",""Estonia"",""2014"",""No response"",""Percentage"","":"""
"Females,""From 25 to 54 years"",""Estonia"",""2015"",""Less than primary, primary and lower secondary education (levels 0-2)"",""Percentage"",""56.8"""
"Females,""From 25 to 54 years"",""Estonia"",""2015"",""Upper secondary and post-secondary non-tertiary education (levels 3 and 4)"",""Percentage"",""75.6"""
"Females,""From 25 to 54 years"",""Estonia"",""2015"",""Tertiary education (levels 5-8)"",""Percentage"",""83.8"""
"Females,""From 25 to 54 years"",""Estonia"",""2015"",""No response"",""Percentage"","":"""
